DATASOURCE,CREATIONUS,DATECREATE,DATEMODIFI,LASTUSER,BUILDINGID,BUILDINGNO,COMPOUNDNA,ARABICNAME,ENGLISHNAM,NOOFFLOOR,HEIGHT,CONSTRUCTI,DESCRIPTIO,DRAWINGNO,BRANCHES,BuildingAr,ORIG_FID
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,290,210,خزان مياه,خزان مياه,Water reservoir,1,0.000000000000000,, ,WaterSystemSurveyour.dwg,السليمانية,754,851
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,-1,-1,مظلات,مظلات,Umbrellas,1,0.000000000000000,, ,MasterPlanUpdated.dwg,السليمانية,374,853
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,461,F5,نادي الفروسية,نادي الفروسية,Horse Club,1,0.000000000000000,, ,HorseClub.dwg,السليمانية,185,854
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,216,84,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV4Type3.dwg,السليمانية,307,855
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,368,213F,مبنى الأمن,مبنى الأمن,Security building,-1,0.000000000000000,,شطر الطلاب,KAAUMasterPlan.dwg,السليمانية,816,856
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,268,55,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV3Type2.dwg,السليمانية,365,859
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,170,G8,بوابة رقم 8,بوابة رقم 8,Gate number 8,1,0.000000000000000,,شطر الطلاب,SecurityGates.dwg,السليمانية,32,861
 ,شركة السعد للمقاولات,,, ,0,534,المربع الاكاديمي,مركز اللغة الانكليزية,ENGLISH LANGUAGE CENTER,5,15.000000000000000,,شطر الطلاب, ,السليمانية,5557,863
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,-1,-1,غرفة كهرباء,غرفة كهرباء,Electricity room,1,0.000000000000000,,شطر الطلاب,MasterPlanUpdated.dwg,السليمانية,205,864
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,460,F4,نادي الفروسية,نادي الفروسية,Horse Club,1,0.000000000000000,, ,HorseClub.dwg,السليمانية,200,867
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,263,53,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV3Type2.dwg,السليمانية,278,869
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,173,G7,بوابة رقم 7,بوابة رقم 7,Gate number 7,1,0.000000000000000,,شطر الطلاب,SecurityGates.dwg,السليمانية,54,871
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,214,82,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV4Type3.dwg,السليمانية,388,872
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,262,49,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV3Type2.dwg,السليمانية,368,873
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,124,5,المسجد,المسجد,MASJID,1,0.000000000000000,,شطر الطلاب,Mosque5.dwg,السليمانية,6768,874
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,371,67,الكلية الإقتصادية,الكلية الإقتصادية,Economic College,-1,0.000000000000000,,Under construction,KAAUMasterPlan.dwg,السليمانية,6643,875
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,89,106_G,مركز التميز البحثي فى تقنية تحلية المياة,مركز التميز البحثي فى تقنية تحلية المياة,Desalination Technology Researches Center,3,0.000000000000000,,شطر الطلاب,DesalinationBuidling106GroundFloor.dwg,السليمانية,1531,876
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,251,25,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV3Type2.dwg,السليمانية,271,877
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,114,41.,مبني الدراسات التربوية العليا,مبني الدراسات التربوية العليا,High educational building,1,0.000000000000000,,شطر الطلاب,HighEducationProgramBuilding41.dwg,السليمانية,1326,879
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,264,54,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV3Type2.dwg,السليمانية,377,883
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,303,205,محطة معالجة مياه الصرف الصحي,محطة معالجة مياه الصرف الصحي,Sewer treatment,1,0.000000000000000,, ,WasteWaterSystemSurveyour.dwg,السليمانية,432,884
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,112,208B,المستودعات الكيميائية المركزية,المستودعات الكيميائية المركزية,Central chemical stores,2,0.000000000000000,,شطر الطلاب,CentralChemicalStore208B.dwg,السليمانية,5186,885
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,28,112,كلية الاداب و العلوم الانسانية,كلية الاداب و العلوم الانسانية,Literature and humanity scienses college,6,0.000000000000000,,شطر الطلاب,LiteratureCollege112.dwg,السليمانية,3457,889
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,394,-1,الجوالة 5,الجوالة 5,Inspection 5,1,0.000000000000000,, ,AlKashafaBuilding.dwg,السليمانية,52,891
ملفات اوتوكاد - منفذة,FAL,17-006-15 0:00:00,17-006-15 0:00:00, ,0, ,CENTRAL UTILITY PLANT 2, ,18 AIR COOLED FLUID,0,0.000000000000000,, , ,السليمانية,5247,894
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,300,205,محطة معالجة مياه الصرف الصحي,محطة معالجة مياه الصرف الصحي,Sewer treatment,1,0.000000000000000,, ,WasteWaterSystemSurveyour.dwg,السليمانية,241,897
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,18,5MMC,المركز الطبي,كلية العلوم الطبية الموحدة,Faculty Unified Medical Sciences,4,0.000000000000000,,شطر الطلاب,MenMedicalComplexFloors.dwg,السليمانية,2015,899
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,347,210,مجمع خدمات,مجمع خدمات,Services building,1,0.000000000000000,, ,WaterSystemSurveyour.dwg,السليمانية,111,900
ملفات اوتوكاد - مسح ميداني,شركة المهيدب للمقاولات,,, ,0,91A,المجمع الاكاديمي,الفصول الدراسية,Class Rooms,5,0.000000000000000,,شطر الطلاب, ,السليمانية,5304,904
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,241,3,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV3Type2.dwg,السليمانية,355,905
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,232,93,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV3Type2.dwg,السليمانية,368,908
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,381,-1,الإستاد الرياضي,الإستاد الرياضي,Staduim,4,0.000000000000000,,شطر الطلاب,StadiumGroundLevel.dwg,السليمانية,38400,910
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,259,46,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV3Type2.dwg,السليمانية,368,911
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,189,100,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV4Type3.dwg,السليمانية,374,913
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,175,53_C,كافيتريا جلنار,كافيتريا جلنار,Jilnar cafteria,1,0.000000000000000,,شطر الطلاب,TehamaLibraryAndJilnarCafeteria53.dwg,السليمانية,119,914
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,203,34,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV4Type3.dwg,السليمانية,286,916
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,250,17,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV3Type2.dwg,السليمانية,364,917
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,227,89,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV3Type2.dwg,السليمانية,279,918
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,314,204,محطة معالجة مياه الصرف الصحي,محطة معالجة مياه الصرف الصحي,Sewer treatment,1,0.000000000000000,, ,WasteWaterSystemSurveyour.dwg,السليمانية,703,919
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,244,104,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV3Type2.dwg,السليمانية,360,921
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,282,87,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV2Type1.dwg,السليمانية,255,926
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,238,97,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV3Type2.dwg,السليمانية,369,927
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,304,205,محطة معالجة مياه الصرف الصحي,محطة معالجة مياه الصرف الصحي,Sewer treatment,1,0.000000000000000,, ,WasteWaterSystemSurveyour.dwg,السليمانية,604,928
 ,SAT IMAGE,08-006-15 0:00:00,08-006-15 0:00:00,HBM,0, , ,مكاتب الاستشاري ZFP,ZFP PORTA CABIN OFFICE,1,0.000000000000000,, , ,السليمانية,118,930
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,120,47_GE,كلية الأرصاد والدراسات البيئية,كلية الأرصاد والدراسات البيئية,Environmental Researches College,3,0.000000000000000,, ,EnvironmentalResearchBuilding47.dwg,السليمانية,3214,931
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,22,7MMC,المركز الطبي,علوم الصحة الأساسية رقم 1,Essential health sciences number 1,4,0.000000000000000,,شطر الطلاب,MenMedicalComplexFloors.dwg,السليمانية,2877,932
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,461,461,نادى الفروسية,اسطبل خيول,Horse Stable,1,0.000000000000000,, ,MasterPlanUpdated.dwg,السليمانية,304,935
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,185,77,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV3Type2.dwg,السليمانية,275,936
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,312,205,محطة معالجة مياه الصرف الصحي,محطة معالجة مياه الصرف الصحي,Sewer treatment,1,0.000000000000000,, ,WasteWaterSystemSurveyour.dwg,السليمانية,103,937
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,274,16,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV2Type1.dwg,السليمانية,250,938
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,243,106,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV3Type2.dwg,السليمانية,372,939
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,161,207F,الورش المركزية,الورش المركزية,Central workshop,1,0.000000000000000,,شطر الطلاب,Workshop207F.dwg,السليمانية,290,940
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,415,15,ملعب رياضي,ملعب رياضي,Stadium,1,0.000000000000000,, ,SportPlayground.dwg,السليمانية,420,942
ملفات اوتوكاد - منفذة,ZFP,05-007-15 0:00:00,05-007-15 0:00:00,HBM,0, , , ,UTILITY BUILDING,0,0.000000000000000,,EXISTING UTILITY BUILDING,EX-MV-TP-0001,السليمانية,132,943
ملفات اوتوكاد - منفذة,FAL,17-006-15 0:00:00,17-006-15 0:00:00, ,0, ,CENTRAL UTILITY PLANT 2, ,CENTRAL UTILITY PLANT 2,0,0.000000000000000,, ,E0-00-PL03-AB,السليمانية,604,946
