DATASOURCE,CREATIONUS,DATECREATE,DATEMODIFI,LASTUSER,BUILDINGID,BUILDINGNO,COMPOUNDNA,ARABICNAME,ENGLISHNAM,NOOFFLOOR,HEIGHT,CONSTRUCTI,DESCRIPTIO,DRAWINGNO,BRANCHES,BuildingAr,ORIG_FID,Shape_X,Shape_Y
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,29,A-029,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBII-A200,السليمانية,355,13030,39.256669680094106,21.499434246436149
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,11,A-011,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBI-A200,السليمانية,351,13031,39.257633900606010,21.499889799974316
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,104,A-104,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBI-A200,السليمانية,355,13032,39.254202073147908,21.500003633515234
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,12,A-012,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBI-A200,السليمانية,353,13033,39.257551262247311,21.500003602741074
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,103,A-103,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBI-A200,السليمانية,351,13034,39.254349091697314,21.500014235521380
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,96,A-096,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBII-A200,السليمانية,351,13035,39.255357561141480,21.500087059017517
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,95,A-095,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBII-A200,السليمانية,355,13036,39.255504579897526,21.500097688917016
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,16,A-016,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBII-A200,السليمانية,351,13037,39.256906513896922,21.500198619565243
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,15,A-015,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBII-A200,السليمانية,353,13038,39.257053104540020,21.500209438494188
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,47,B-047,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HCI-A200,السليمانية,351,13039,39.259243438166003,21.497533134525529
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,55,D-055,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HCI-A200,السليمانية,355,13040,39.261996533515273,21.493758537449512
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,55,D-054,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HCI-A200,السليمانية,351,13041,39.261874858422303,21.493680902076910
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,2,E-002,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HBII-A200,السليمانية,351,13042,39.254906942877476,21.492871498811752
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,146,C-146,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HCI-A200,السليمانية,351,13043,39.258522393275534,21.494011986368434
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,52,F-052,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2VBX-A200,السليمانية,356,13044,39.259382365536148,21.490769626342285
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,60,F-060,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2VBX-A200,السليمانية,356,13045,39.259159841608422,21.490796995448228
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,69,F-069,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2VBY-A200,السليمانية,356,13046,39.258770061345089,21.490845051607025
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,78,F-078,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2VBY-A200,السليمانية,356,13047,39.258547581592815,21.490872423444944
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,87,F-087,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2VBX-A200,السليمانية,356,13048,39.258157758374281,21.490920443911698
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,94,F-094,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2VBX-A200,السليمانية,356,13049,39.257935195415236,21.490947845783719
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,32,E-032,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2VBY-A200,السليمانية,326,13050,39.253652540505875,21.491275487515942
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,28,E-028,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2VBY-A200,السليمانية,326,13051,39.253681965097613,21.491484730917112
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,41,F-041,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2VBY-A200,السليمانية,357,13052,39.259859675559824,21.491806421615468
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,36,F-036,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2VBY-A200,السليمانية,357,13053,39.260045155346916,21.491924806688861
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,92,D-092,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HCIII-A200,السليمانية,355,13054,39.259969308179784,21.492464785401037
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,91,D-091,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HCIII-A200,السليمانية,351,13055,39.260090938840094,21.492542454785237
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,38,D-038,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2VBX-A200,السليمانية,357,13056,39.260814204906019,21.493450334953835
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,28,D-028,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2VBX-A200,السليمانية,357,13057,39.260687724513289,21.493623936654028
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,100,D-100,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HCIII-A200,السليمانية,355,13058,39.258985490857839,21.493683560635663
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,67,D-067,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2VBX-A200,السليمانية,357,13059,39.260120629090778,21.493707324944555
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,62,D-062,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2VBX-A200,السليمانية,357,13060,39.259994147637812,21.493880918896927
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,128,C-128,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2VBY-A200,السليمانية,357,13061,39.257940055545617,21.494086807560706
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,116,C-116,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2VBY-A200,السليمانية,357,13062,39.257813524786854,21.494260378271221
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,197,B-197,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HCIII-A200,السليمانية,355,13063,39.258987783167299,21.494308981437413
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,196,B-196,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HCIII-A200,السليمانية,351,13064,39.259109434154141,21.494386644250842
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,7,D-007,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HCIII-A200,السليمانية,351,13065,39.261076087023092,21.495017760198500
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,184,B-184,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2VBX-A200,السليمانية,357,13066,39.259487046764391,21.495073970727052
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,8,D-008,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HCIII-A200,السليمانية,355,13067,39.261197745480196,21.495095417844638
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,177,B-177,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2VBX-A200,السليمانية,357,13068,39.259360561477010,21.495247573228955
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,170,B-170,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2VBX-A200,السليمانية,357,13069,39.259139088245355,21.495551554201871
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,20,C-020,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2VBY-A200,السليمانية,357,13070,39.254564350884230,21.495692855242382
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,163,B-163,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2VBX-A200,السليمانية,357,13071,39.259012602139045,21.495725158245754
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,84,C-084,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HCIII-A200,السليمانية,351,13072,39.257375554754695,21.495826368940101
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,13,C-013,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2VBY-A200,السليمانية,357,13073,39.254437870788514,21.495866463085541
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,58,C-058,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2VBX-A200,السليمانية,357,13074,39.255937874109328,21.495869824307597
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,85,C-085,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HCIII-A200,السليمانية,355,13075,39.257497308602211,21.495904088768718
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,48,C-048,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2VBX-A200,السليمانية,357,13076,39.255811393573509,21.496043433175217
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,155,B-155,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2VBX-A200,السليمانية,357,13077,39.258910746203284,21.496105471260087
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,148,B-148,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2VBX-A200,السليمانية,357,13078,39.258784247755074,21.496279067917065
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,60,B-060,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2VBX-A200,السليمانية,357,13079,39.259248252943152,21.496320842194827
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,140,B-140,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HCIII-A200,السليمانية,355,13080,39.257465475853273,21.496398387602557
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,139,B-139,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HCIII-A200,السليمانية,351,13081,39.257587118156280,21.496476060545646
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,53,B-053,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2VBX-A200,السليمانية,357,13082,39.259121762492754,21.496494469807828
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,51,B-051,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HCIII-A200,السليمانية,351,13083,39.259499407777533,21.497181814055782
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,52,B-052,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HCIII-A200,السليمانية,355,13084,39.259621065289529,21.497259471016235
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,27,C-027,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HCIII-A200,السليمانية,351,13085,39.256199865280706,21.497437356368007
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,28,C-028,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2HCIII-A200,السليمانية,355,13086,39.256321513556422,21.497515013949094
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,116,B-116,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2VBX-A200,السليمانية,357,13087,39.257497164596010,21.497564646180422
ملفات اوتوكاد - منفذة,AL ARRAB CONTRACTING CO. LTD.,01-001-17 0:00:00,01-001-17 0:00:00,AL ARRAB CONTRACTING CO. LTD.,111,B-111,اسكان اعضاء هيئة التدريس,فيلا سكنية,VILLA,3,10.449999999999999,01-001-17 0:00:00, ,AB-2VBX-A200,السليمانية,357,13088,39.257370684478381,21.497738254382522
